QID235_Choice8,"Extremely hindered","Extremadamente obstaculizada","Extremamente prejudicado","非常に支障があった","极度受阻","Extrêmement perturbée"
QID235_QuestionText,"In the <b>last 6 months</b>, how much has your <b>primary application or service</b> been hindered by <b>code complexity</b> if at all?","En los últimos <b>6 meses</b>, ¿en qué medida tu <b>aplicación o servicio principal</b> ha sido obstaculizada por <b>la complejidad del código</b>, si es que lo ha sido?","Nos últimos <b>6 meses</b>, o quanto seu <b>aplicativo ou serviço principal</b> foi prejudicado pela <b>complexidade do código</b>, se é que foi?","過去 <b>6 か月間</b>, に、<b>コードの複雑さ</b>が原因で、<b>主要なアプリケーションやサービス</b>のデリバリーにどの程度<b>支障</b>がありましたか?","在<b>过去 6 个月</b>，您的<b>主要应用程序或服务</b>多大程度上受到<b>代码复杂性</b>的阻碍（如有的话）？","Au <b>cours des 6 derniers mois</b>, dans quelle mesure votre <b>application ou service principal</b> a-t-il été perturbée par <b>la complexité du code, </b>le cas échéant ?"
QID240_Choice4,"&nbsp","&nbsp","&nbsp;","&nbsp","&nbsp","&nbsp"
QID240_Label1,"0%","0%","0%","0","0%","0%"
QID240_Label2,"100%","100%","100%","1","100%","100%"
QID240_LabelNA,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、または該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID240_QuestionText,"For the <b>primary application or service </b>you work on, approximately what percentage of deployments in the <b>last 6 months</b> were not planned but were performed to address a user-facing bug in the application?","En la <b>aplicación o servicio principal </b>en el que trabajas, ¿aproximadamente qué porcentaje de implementaciones en los <b>últimos 6 meses</b> no fueron planificadas, pero se realizaron para solucionar un error que afectaba a los usuarios en la aplicación?","Para o <b>aplicativo ou serviço principal </b>em que você trabalha, aproximadamente qual porcentagem das implantações nos <b>últimos 6 meses</b> não foi planejada, mas realizada para solucionar um bug no aplicativo voltado para o usuário?","あなたが携わっている<b>主要なアプリケーションまたはサービス</b>について、<b>過去6カ月間</b>のデプロイメントのうち、計画されたものではなく、アプリケーションのユーザー向けのバグに対処するために実施されたものは、およそ何パーセントでしたか？","对于您负责的<b>主要应用程序或服务</b>，在<b>过去 6 个月</b>中，大约有多大比例的部署不在计划内，而是为了解决应用程序中面向用户的错误？","Pour <b>l’application ou le service principal </b>sur lequel vous travaillez, quel pourcentage approximatif des déploiements au <b>cours des 6 derniers mois</b> n’ont pas été planifiés, mais ont été effectués pour résoudre un bug utilisateur dans l’application ?"
QID243_Answer1,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID243_Answer10,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID243_Answer4,"Mostly agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID243_Answer5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID243_Answer6,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID243_Answer7,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID243_Answer8,"Mostly disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID243_Answer9,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID243_Choice1,"is usable and easy to navigate","es utilizable y fácil de navegar","é utilizável e fácil de navegar","使い勝手が良く、ナビゲートが簡単である","可用且易于导航","est utilisable et facile à naviguer"
QID243_Choice4,"does what it is supposed to do","hace lo que tiene que hacer","faz o que deve fazer","意図した通りの動作をする","能发挥其应有的作用","fait ce qu'il est sensé faire"
QID243_Choice5,"helps people accomplish what is important to them","ayuda a que las personas logren lo que es importante para ellas","ajuda as pessoas a realizar o que é importante para elas","ユーザーが重要だと思うことを達成するのを助ける","帮助人们完成对他们来说重要的任务","aide les gens à accomplir ce qui est important pour eux"
QID243_Choice6,"reliably available for users ","está disponible de manera confiable para los usuarios","está disponível de forma confiável para os usuários","ユーザーが確実に利用できる","为用户提供可靠的服务","est disponible de manière fiable pour les utilisateurs"
QID243_Choice7,"does well on performance metrics like latency","obtiene buenos resultados en las métricas de rendimiento como la latencia","tem bom desempenho em métricas de desempenho, como latência","遅延などのパフォーマンス指標で良好な成績を収めて","在延迟等性能指标方面表现出色","est efficace sur les mesures de performance comme la latence"
QID243_Choice8,"keeps users’ information safe","mantiene la información de los usuarios a salvo","mantém as informações dos usuários seguras","ユーザーの情報を安全に保護する","能确保用户信息安全","sécurise les données des utilisateurs"
QID243_QuestionText,"<b>The following question is about your primary service or application and how it performs for your end users.</b><br><br>The <b>primary application or service</b> I work on…","<b>La siguiente pregunta trata sobre tu servicio o aplicación principal y cómo le funciona a tus usuarios finales.</b><br><br>El <b>servicio o aplicación principal</b> en el que trabajo...","<b>A pergunta a seguir é sobre o seu principal serviço ou aplicativo e o desempenho dele para os usuários finais.</b><br><br>O <b>principal aplicativo ou serviço</b> em que trabalho…","<b>次の質問は、あなたの携わっている主要なサービスまたはアプリケーションと、それがエンドユーザーにとってどのように機能するかについてです。</b><br><br>携わっている <b>主要なアプリケーションやサービス</b> は…","<b>以下问题是关于您的主要服务或应用程序，以及您的最终用户的使用情况。</b><br><br>我负责的<b>主要应用程序或服务</b>……","<b>La question suivante concerne votre service ou application principal et ses performances pour vos utilisateurs finaux.</b><br><br><b>L’application ou le service principal</b> sur lequel je travaille…"
QID249_Choice1,"To a very high extent","En muy gran medida","Em um grau muito alto","非常に多い","非常大的程度","Dans une très large mesure"
QID249_Choice4,"To a high extent","En gran medida","Em um grau alto","多い","很大程度","Dans une large mesure"
QID249_Choice5,"To a moderate extent","Moderadamente","Em um grau moderado","中程度","中等程度","Dans une mesure modérée"
QID249_Choice6,"To a slight extent","Ligeramente","Em um grau leve","やや多い","轻微程度","Dans une certaine mesure"
QID249_Choice7,"Not at all","Para nada","Nem um pouco","まったくない","完全没有","Pas du tout"
QID249_Choice8,"I don’t know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、または該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID249_QuestionText,"In the <b>last 3 months</b>, to what extent has your team experienced unnecessary churn from frustration caused by internal sources?","En los <b>últimos 3 meses</b>, ¿en qué medida tu equipo ha experimentado un abandono innecesaria debido a la frustración causada por fuentes internas?","Nos <b>últimos 3 meses</b>, até que ponto a sua equipe teve uma rotatividade desnecessária devido à frustração causada por fontes internas?","<b>最近3ヶ月間 </b>に、あなたのチームは、内部要因による不満から不必要な離職をどの程度経験しましたか？","在<b>过去 3 个月</b>，在多大程度上，内部原因造成的挫败感导致您的团队经历了不必要的流失？","Au <strong>cours des trois derniers mois</strong>, dans quelle mesure votre équipe a-t-elle été confrontée à des départs inutiles dus à des frustrations d'origine interne"
QID250_QuestionText,"<b>“Team” can have many different meanings. When we say “team,” we are talking about the people who work with you on the same primary application or service.</b>","<b>La palabra “Equipo” puede tener muchos significados diferentes. Cuando decimos “equipo”, nos referimos a las personas que trabajan contigo en la misma aplicación o servicio principal.</b>","<b>""Equipe"" pode ter muitos significados diferentes. Quando dizemos ""equipe"", estamos nos referindo às pessoas que trabalham com você no mesmo aplicativo ou serviço principal.</b>","<b>”チーム”という言葉にはさまざまな意味がありますが、今回質問する際の“チーム”は、 同じ主要なアプリケーションやサービスに関わって一緒に働いている人たちのことを指します。</b>","<b>“团队”可以有很多不同的含义。当我们说“团队”时，我们指的是与您在同一个主要应用程序或服务上共事的人员。","<b>Le terme « équipe » peut avoir de nombreuses significations différentes. Lorsque nous parlons d’équipe, nous parlons des personnes qui travaillent avec vous sur la même application ou le même service principal.</b>"
QID251_QuestionText,"<b>For the following questions, we are interested in your understanding your workplace and your experience of it.&nbsp;</b>","<b>Para las siguientes preguntas, estamos interesados en comprender cómo es tu lugar de trabajo y tu experiencia dentro de él.&nbsp;</b>","<b>Para as perguntas a seguir, estamos interessados em que você entenda seu local de trabalho e sua experiência com ele.&nbsp;</b>","<b>以下の質問では、あなたが職場についてどのように理解し、どのような経験をしているかをお聞きします。&nbsp;</b>","<b>对于以下问题，我们想要了解您对工作场所的理解和经验。&nbsp;</b>","<b>Pour les questions suivantes, nous sommes intéressés dans votre perception de votre lieu de travail et votre expérience de celui-ci.&nbsp;</b>"
QID252_Choice1,"Always","Siempre","Sempre","いつも","总能","Toujours"
QID252_Choice10,"Occasionally","Ocasionalmente","Ocasionalmente","時々ある","偶尔","Parfois"
QID252_Choice11,"Rarely","Raramente","Raramente","めったにない","少有","Rarement"
QID252_Choice12,"Never","Nunca","Nunca","一度もない","从不","Jamais"
QID252_Choice13,"I don’t know or prefer not to answer","No lo sé o prefiero no contestar","Não sei ou prefiro não responder","わからない、または答えたくない","我不知道或不愿回答","Je ne sais pas ou je préfère ne pas répondre"
QID252_Choice9,"Frequently","Frecuentemente","Frequentemente","よくある","经常","Souvent"
QID252_QuestionText,"<b>In the last 3 months</b>, how often were you able to reach a high level of <b>focus</b> or achieve <b>""flow""</b> during development tasks?","<b>En los últimos 3 meses</b>, ¿con qué frecuencia pudiste alcanzar un alto nivel de <b>concentración</b> o lograr que el trabajo <b>""fluya""</b> durante las tareas de desarrollo?","<b>Nos últimos 3 meses</b>, com que frequência você conseguiu atingir um alto nível de <b>foco</b> ou alcançar o <b>""fluxo""</b> durante as tarefas de desenvolvimento?","<b>過去 3 カ月間</b>、開発作業中に<b>高い集中力</b>を発揮したり、<b>""フロー ""</b>を達成したりできたのはどれくらいの頻度でしたか？","<b>在过去 3 个月中</b>，您在开发任务中能达到高度<b>专注</b>或实现<b>“流”</b>的频率是多少？","<b>Au cours des 3 derniers mois</b>, à quelle fréquence avez-vous été en mesure d’atteindre un niveau élevé de <b>concentration</b> ou d’atteindre un état de <b>« flux »</b> pendant les tâches de développement ?"
QID254_Choice1,"Not at all","No confié nada nada","Nem um pouco","まったく信頼できない","完全不信任","Pas du tout"
QID254_Choice10,"A great deal","Confié muchísimo","Muito","とても信頼できる","非常信任","Enormément"
QID254_Choice11,"I don’t know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない","我不知道或不适用","Je ne sais pas ou n/c"
QID254_Choice7,"A little","Un poco confié","Um pouco","少し","略微信任","Un peu"
QID254_Choice8,"Somewhat","Algo confié","Um pouco","やや信頼できる","有点信任","Assez"
QID254_Choice9,"A lot","Confié mucho","Muito","とても信頼できる","很信任","Beaucoup"
QID254_QuestionText,"In the <b>last 3 months</b>, how much did you <b>trust</b> the quality of the output from AI-generated code as part of your development work?","En los <b>últimos 3 meses</b>, ¿cuánto confiaste en la calidad del resultado del código generado por IA como parte de tu trabajo de desarrollo?","Nos últimos  <b>3 meses</b>, o quanto você <b>confiou</b> na qualidade do resultado do código gerado por IA como parte do seu trabalho de desenvolvimento?","<b>過去3ヶ月の間に、</b>, 開発作業の一環としてAIが生成したコードの品質をどの程度？<b>信頼</b> できましたか?","在<b>过去 3 个月</b>，作为您开发工作的一部分，您对 AI 生成代码的输出质量<b>信任</b>程度如何？","Au cours des <b>3 derniers mois</b>, à quel point vous êtes vous <b>fié</b> à la qualité des résultats du code généré par l'IA dans votre travail de développement ?"
QID256_QuestionText,"In the <b>last 3 months</b>, approximately what percentage of your time at work was spent on&nbsp;<b>high profile projects or initiatives</b>.<br><br><i>Leave response empty if NA or you prefer not to answer.</i><br>","En los <b>últimos 3 meses</b>, aproximadamente ¿qué porcentaje de tu tiempo de trabajo se dedicó a <b>proyectos o iniciativas de alto perfil</b>?<br><br><i>Deja las respuestas en blanco si no aplican, o si prefieres no responder</i><br>","Nos últimos <b>3 meses</b>, aproximadamente qual porcentagem do seu tempo no trabalho foi gasto em&nbsp;<b>projetos ou iniciativas de alto nível</b>.<br><br><i>Deixe as respostas em branco se não for aplicável ou se preferir não responder</i><br>","<b>l過去 3 か月間</b>、仕事時間のうち &nbsp;<b>ハイプロファイルなプロジェクトやイニシアチブ</b> に費やした時間は、およそ何%でしたか。<br><br><i>回答欄は、該当しない場合や回答を控える場合は空欄にしてください。</i><br>","在<b>过去 3 个月</b>，您大约有多少工作时间用于&nbsp;<b>高度关注的项目或计划</b>。<br><br><i>如果不适用，或您不愿意回答，请留空</i><br>","Au <b>cours des 3 derniers mois</b>, quel pourcentage approximatif de votre temps au travail a été consacré à&nbsp;<b>des projets ou à des initiatives de grande envergure</b>. <br><br><i>Laissez les réponses vides si elles ne s’appliquent pas, ou si vous préférez ne pas répondre</i><br>"
QID259_QuestionText,"In the <b>last 3 months</b>, approximately what percentage of your time at work was spent on <b>repetitive and manual work with limited long-term value (also known as toil).</b><br><br><i>Leave response empty if NA or you prefer not to answer.</i><br>","En los <b>últimos 3 meses</b>, ¿aproximadamente qué porcentaje de tu tiempo de trabajo se dedicó a <b>trabajo manual y repetitivo con un valor limitado a largo plazo (también conocido como toil).</b>?<br><br><i>Deja las respuestas en blanco si no aplica, o si prefieres no responder</i><br>","Nos últimos <b>3 meses</b>, aproximadamente qual porcentagem do seu tempo no trabalho foi gasto em<b>trabalho repetitivo e manual com valor limitado a longo prazo (também conhecido como labuta).<br></b><br><i>Deixe as respostas em branco se não for aplicável ou se preferir não responder</i><br>","<b>l過去 3 か月間</b>、仕事時間のうち &nbsp;<b>長期的な価値が限定的で、反復的かつ手動作業 (トイルと呼ばれる) に費やした時間は、およそ何%でしたか。<br></b><br><i>回答欄は、該当しない場合や回答を控える場合は空欄にしてください。</i><br>","在<b>过去 3 个月</b>，您大约有多少时间用于<b>长期价值有限的重复性手工工作（也称为体力劳动）上。<br></b><br><i>如果不适用，或您不愿意回答，请留空</i><br>","Au <b>cours des 3 derniers mois</b>, environ quel pourcentage de votre temps au travail a été consacré à <b>des tâches répétitives et manuelles ayant une valeur limitée à long terme (également connu sous le nom de labeur).<br></b><br><i>Laissez les réponses vides si elles ne s’appliquent pas, ou si vous préférez ne pas répondre</i><br>"
QID261_Choice1,"More than six months ","Más de seis meses","Mais de seis meses","6ヶ月以上","六个月以上","Plus de six mois"
QID261_Choice10,"We do not receive feedback","No recibimos comentarios","Não recebemos feedback","フィードバックは受け取らない","我们不接收反馈","Nous ne recevons pas de retours"
QID261_Choice4,"Between one month and six months ","Entre un mes y seis meses","Entre um mês e seis meses","1ヶ月以上6ヶ月未満","一个月至六个月","Entre un mois et six mois"
QID261_Choice5,"Between one week and one month ","Entre una semana y un mes","Entre uma semana e um mês","1週間以上1ヶ月未満","一周至一个月","Entre une semaine et un mois"
QID261_Choice6,"Between one day and one week ","Entre un día y una semana","Entre um dia e uma semana","1日以上1週間未満","一天至一周","Entre un jour et une semaine"
QID261_Choice7,"Less than one day ","Menos de un día","Menos de um dia","1日未満","不到一天","Moins d'un jour"
QID261_Choice8,"Less than one hour ","Menos de una hora","Menos de uma hora","1時間未満","不到一小时","Moins d'une heure"
QID261_Choice9,"I don't know ","No lo sé","Não sei","わからない、または該当なし","我不知道","Je ne sais pas"
QID261_QuestionText,"For the <b>primary application or service</b> you work on,&nbsp;how long does it typically take to <b>receive feedback from the approvals process</b>  (that is, how long does it take from when a code change is proposed to when it is  approved for production use)?","Para la <b>aplicación o servicio principal</b> en la que trabajas,&nbsp;¿cuánto tiempo suele tomar <b>recibir retroalimentación del proceso de aprobaciones</b> (es decir, cuánto tiempo transcurre desde que se propone un cambio de código hasta que se aprueba para su uso en la producción)?","Para o <b>aplicativo ou serviço</b> principal em que você trabalha,&nbsp;quanto tempo normalmente leva para <b>receber feedback do processo de aprovações</b> (ou seja, quanto tempo leva desde que uma alteração de código é proposta até quando é aprovada para uso em produção)?","あなたが携わっている<b>主要なアプリケーションやサービス</b>について、&nbsp;コード変更が提案されてから、本番環境での利用が承認されるまでの<b>承認プロセスでのフィードバック取得</b>にかかる時間は、通常 どれくらい ですか？","对于您负责的<b>主要应用程序或服务</b>，&nbsp;<b>从审批流程中收到反馈</b>通常需要多长时间（也就是说，从提出代码更改到批准用于生产需要多长时间）？","Pour <b>l’application ou le service principal</b> sur lequel vous travaillez,&nbsp;combien de temps faut-il généralement pour <b>recevoir des commentaires sur le processus d’approbation</b> (c’est-à-dire combien de temps faut-il entre le moment où une modification du code est proposée et le moment où elle est approuvée pour une utilisation en production) ?"
QID263_Choice1,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Tout à fait d'accord"
QID263_Choice10,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない","我不知道或不适用","Je ne sais pas ou n/c"
QID263_Choice4,"Mostly disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt d'accord"
QID263_Choice5,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu d'accord"
QID263_Choice6,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID263_Choice7,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu en désaccord"
QID263_Choice8,"Mostly agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt en désaccord"
QID263_Choice9,"Strongly agree","Totalmente de acuerdo","Concordo plenamente","強くそう思う","非常同意","Fortement en désaccord"
QID263_QuestionText,"Many people work as part of a <b>cross-functional team</b> that may include project managers, product managers, test engineers, software developers, technical writers, or user experience (UX designers / researchers). <br><br>Thinking about the <b>cross-functional team</b> you work on, how much do you agree with the following statement?<br><br>&nbsp;“Over the <b>last 3 months</b>, I have been able to <b>effectively collaborate with cross-functional team members</b>.”","Muchas personas trabajan como parte de un <b>equipo multidisciplinario</b>que puede incluir gerentes de proyectos, gerentes de productos, ingenieros de pruebas, desarrolladores de software, redactores técnicos o diseñadores/investigadores de experiencia de usuario (UX). <br><br>Pensando en el<b>equipo multidisciplinario</b> en el que trabajas, ¿en qué medida estás de acuerdo con la siguiente afirmación?<br><br>&nbsp;“Durante los <b>últimos 3 meses</b>, he podido <b>colaborar eficazmente con los miembros del equipo multidisciplinario</b>.”","Muitas pessoas trabalham como parte de uma <b>equipe multifuncional</b> que pode incluir gerentes de projeto, gerentes de produto, engenheiros de teste, programadores de software, redatores técnicos ou experiência do usuário (projetista / pesquisadores UX). <br><br>Pensando na <b>equipe multifuncional</b> em que você trabalha, o quanto você concorda com a seguinte afirmação?<br><br>&nbsp;""Nos <b>últimos 3 meses</b>, consegui <b>colaborar efetivamente com os membros da equipe multifuncional</b>.""","多くの人がプロジェクトマネージャー、プロダクトマネージャー、テストエンジニア、ソフトウェア開発者、テクニカルライター、ユーザーエクスペリエンス（UXデザイナー/リサーチャー）など、さまざまな専門分野を持つメンバーで構成される<b>クロスファンクショナルチーム</b> の一員として働いています。<br><br>➘あなたが所属している<b>ロスファンクショナルチーム</b>について、以下のステートメントにどれほど同意しますか？<br><br>&nbsp;“この<b>3カ月間</b>、私は部門を超えた<b>チームメンバーと効果的に協力すること</b>ができた。</b>.”","许多人是<b>跨职能团队</b>的一员，其中可能包括项目经理、产品经理、测试工程师、软件开发人员、技术文档工程师或用户体验人员（UX 设计师/研究人员）。<br><br>思考您所在的<b>跨职能团队</b>，您对以下说法的同意程度如何？<br><br>&nbsp;“在<b>过去 3 个月</b>，我能<b>与跨职能团队成员高效合作</b>。”","De nombreuses personnes travaillent au sein d’une <b>équipe interfonctionnelle</b> qui peut inclure des chefs de projet, des chefs de produit, des ingénieurs de test, des développeurs de logiciels, des rédacteurs techniques ou des responsables de l’expérience utilisateur (concepteurs / chercheurs UX). <br><br>En pensant à <b>l’équipe interfonctionnelle</b> dans laquelle vous travaillez, dans quelle mesure êtes-vous d’accord avec l’affirmation suivante ?<br><br>&nbsp;« Au <b>cours des 3 derniers mois</b>, j’ai pu <b>collaborer efficacement avec les membres de l’équipe interfonctionnelle</b>. »"
QID264_QuestionText,"<b>We are interested in learning more about some of the characteristics of the primary application and service you work on.</b>","<b>Queremos saber más sobre algunas de las características de la aplicación principal y el servicio en el que trabajas.</b>","<b>Estamos interessados em saber mais sobre algumas das características do aplicativo e serviço principal em que você trabalha.</b>","<b>あなたが携わっている主なアプリケーションやサービスの特性についてお聞きします。</b>","<b>我们想要进一步了解您所负责的主要应用程序和服务的一些特点。</b>","<b>Nous souhaitons en savoir plus sur certaines des caractéristiques de l’application et du service principaux sur lesquels vous travaillez.</b>"
QID265_Choice1,"Strongly agree","Totalmente de acuerdo","Concordo totalmente","強くそう思う","非常同意","Tout à fait d'accord"
QID265_Choice10,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","分からない","我不知道或不适用","Je ne sais pas ou n/c"
QID265_Choice4,"Mostly agree","Mayormente de acuerdo","Concordo em grande parte","ほとんどそう思う","基本同意","Plutôt d'accord"
QID265_Choice5,"Somewhat agree","Algo de acuerdo","Concordo um pouco","ややそう思う","有点同意","Un peu d'accord"
QID265_Choice6,"Neither agree nor disagree","Ni de acuerdo ni en desacuerdo","Nem concordo nem discordo","どちらともいえない","既不同意也不反对","Ni en accord ni en désaccord"
QID265_Choice7,"Somewhat disagree","Algo en desacuerdo","Discordo um pouco","ややそう思わない","有点不同意","Un peu en désaccord"
QID265_Choice8,"Mostly disagree","Mayormente en desacuerdo","Discordo em grande parte","ほとんどそう思わない","基本不同意","Plutôt en désaccord"
QID265_Choice9,"Strongly disagree","Totalmente en desacuerdo","Discordo totalmente","強くそう思わない","非常不同意","Fortement en désaccord"
QID265_QuestionText,"How much do you agree or disagree with the following statement:<br><br>“In the <b>last 3 months</b>, we have been actively adding <b>AI-powered experiences</b>, such as chatbots, for the end users of the <b>primary application or service</b> that I work on.”","¿Cuánto estás de acuerdo o en desacuerdo con la siguiente afirmación?:<br><br>“En los <b>últimos 3 meses</b>, hemos estado añadiendo activamente <b>experiencias impulsadas por inteligencia artificial</b>, como chatbots, para los usuarios finales de la <b>aplicación principal o servicio</b> en el que trabajo.”","O quanto você concorda ou discorda da seguinte afirmação:<br><br>""Nos <b>últimos 3 meses</b>, adicionamos ativamente <b>experiências baseadas em IA</b>, como chatbots, para os usuários finais do <b>aplicativo ou serviço principal</b> em que trabalho.""","次の文章にどの程度同意しますか？:<br><br>“<b>過去３か月間</b>で、携わっている<b>主なアプリケーションまたはサービス</b>のエンドユーザー向けに、チャットボットなどの<b>AIを活用したエクスペリエンス</b>を積極的に追加している。""","您在多大程度上同意或不同意以下说法：<br><br>“在<b>过去 3 个月</b>中，我们一直在积极地为我所负责的<b>主要应用程序或服务</b>的最终用户添加<b>AI 驱动体验</b>，例如聊天机器人。”","Dans quelle mesure êtes-vous d’accord ou en désaccord avec l’affirmation suivante : <br><br>« Au <b>cours des 3 derniers mois</b>, nous avons activement ajouté des <b>expériences alimentées par l’IA</b>, telles que des chatbots, pour les utilisateurs finaux de l’application <b>ou du service principal</b> sur lequel je travaille. »"
QID266_Choice1,"Internal (people from within my own organization)","Internas  (personas dentro de mi propia organización)","Interno (pessoas de minha própria organização)","内部 (組織内の人間)","内部（我所在组织的内部人员）","Interne (personnes de ma propre organisation)"
QID266_Choice2,"External (people from outside of my own organization)","Externas  (personas fuera de mi propia organización)","Externas (pessoas de fora de minha própria organização)","外部 (組織外の人間)","外部（我所在组织以外的人员）","Externe (personnes extérieures à ma propre organisation)"
QID266_Choice3,"Consumers (people who use it for personal reasons)","Consumidores (gente que lo utiliza por razones personales)","Consumidores (pessoas que o utilizam por motivos pessoais)","個人ユーザー (個人的な目的で使用する人)","消费者（因个人原因使用的人）","Consommateurs (personnes qui l’utilisent à des fins personnelles)"
QID266_Choice4,"Business (people who use it for business reasons)","Comercial (gente que lo utiliza por razones comerciales)","Negócios (pessoas que o utilizam por motivos comerciais)","ビジネスユーザー (ビジネス目的で使用する人)","业务（因业务原因使用的人）","Entreprise (personnes qui l’utilisent pour des raisons professionnelles)"
QID266_QuestionText,"What are some of the characteristics of your <b>primary end users&nbsp;</b>for your primary<b> application or service</b> that you work on?<br><br><i>Please select all that apply.</i><br>","¿Cuáles son algunas de las características de tus <b>usuarios finales principales</b> para tu <b>aplicación o servicio</b> principal en el que trabajas?<br><br><i>Selecciona todas las opciones que correspondan.</i>","Quais são algumas das características dos seus <b>principais usuários finais&nbsp;</b> para o seu principal <b>aplicativo ou serviço</b> no qual você trabalha?","あなたの携わっている<b>主なアプリケーションやサービス</b>の<b>主要エンドユーザー</b>の特徴を教えてください。<br><br><i>当てはまるものすべてを選択してください。</i><br>","您负责的主要<b>应用程序或服务</b>的<b>主要最终用户&nbsp;</b>具有哪些特点？<br><br><i>请选择所有适用项。</i><br>","Quelles sont certaines des caractéristiques de vos <b>principaux utilisateurs finaux&nbsp;</b>pour<b> l’application ou le service</b> principal sur lequel vous travaillez ? <br><br><i>Veuillez sélectionner toutes les réponses qui s’appliquent.</i><br>"
QID267_Choice1,"We are developing new AI-powered applications.","Estamos desarrollando nuevas aplicaciones impulsadas por inteligencia artificial.","Estamos desenvolvendo novos aplicativos com tecnologia de IA.","AIを活用した新しいアプリケーションを開発している。","我们正在开发新的 AI 驱动的应用。","Nous développons de nouvelles applications alimentées par l’IA."
QID267_Choice4,"We are extending existing products or services to incorporate AI-powered features.","Estamos ampliando productos o servicios existentes para incorporar funciones impulsadas por inteligencia artificial.","Estamos ampliando os produtos ou serviços existentes para incorporar recursos baseados em IA.","既存の製品やサービスを拡張して、AIを活用した機能を組み込んでいる。","我们正在拓展现有的产品或服务，以纳入 AI 驱动的功能。","Nous étendons les produits ou services existants pour intégrer des fonctionnalités alimentées par l’IA."
QID267_Choice5,"We are experimenting with AI but are not actively developing AI-powered features or applications.","Estamos experimentando con inteligencia artificial pero no estamos activamente desarrollando características o aplicaciones impulsadas por IA.","Estamos fazendo experimentos com IA, mas não estamos desenvolvendo ativamente recursos ou aplicativos baseados em IA.","AIの試験運用をしているが、AIを利用した機能やアプリケーションを積極的に開発しているわけではない。","我们正在尝试使用 AI，但不会积极开发 AI 驱动的功能或应用。","Nous expérimentons l’IA, mais nous ne développons pas activement de fonctionnalités ou d’applications alimentées par l’IA."
QID267_Choice6,"We are interested in using AI but are facing barriers getting started.","Estamos interesados en usar inteligencia artificial pero estamos enfrentando algunos obstáculos para comenzar.","Estamos interessados em usar IA, mas estamos enfrentando obstáculos para começar.","AIの利用に興味を持っているが、開始するための障壁に直面している。","我们对使用 AI 很感兴趣，但一开始即遇到困难。","Nous sommes intéressés par l’utilisation de l’IA, mais nous nous heurtons à des obstacles pour commencer."
QID267_Choice7,"We are not interested in using AI.","No estamos interesados en utilizar inteligencia artificial","Não estamos interessados em usar IA.","AIを導入には興味がない。","我们对使用 AI 不感兴趣。","Nous ne sommes pas intéressés par l’utilisation de l’IA."
QID267_Choice8,"I don't know or NA","No lo sé o no aplica","Não sei ou Não Aplica","わからない、もしくは該当なし","我不知道或不适用","Je ne sais pas ou n/c"
QID267_QuestionText,"Which statement best describes the state of AI for your <b>primary application or service</b> today?","¿Cuál afirmación describe mejor el estado de la inteligencia artificial para tu <b>aplicación o servicio principal</b> hoy en día?","Qual afirmação descreve melhor o estado da IA para seu <b>aplicativo ou serviço principal</b> atualmente?","現在の<b>主なアプリケーションやサービス</b>におけるAIの状態を最もよく表している文章はどれですか。","哪种说法最恰当地描述目前您的<b>主要应用或服务</b>的 AI 情况？","Quelle déclaration décrit le mieux l’état de l’IA pour votre <b>application ou service principal</b> aujourd’hui ?"
